Exp,Site,Hole,Core,Type,Sect,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),Depth CCSF-379-U1533-ABCD-20191030 (m),NGR total counts (cps),Absolute error (cps),NGR zip file,Timestamp (UTC),Text ID,Test No.,Sample comments,Test comments,Result comments
379,U1533,B,7,H,7,80.0,82.65,82.260,82.650,53.848,1.047,,2019-02-27 01:53:54,SECT9767701,113111571,,,
379,U1533,B,7,H,7,90.0,82.75,82.356,82.750,42.434,2.512,,2019-02-27 01:53:54,SECT9767701,113111571,,,
379,U1533,B,8,H,1,0.0,82.5,82.500,82.500,49.623,2.919,379-NGR-48312791-379-u1533b-8h-1_sect9768421_20190226200744.zip,2019-02-27 02:07:44,SECT9768421,113111781,,,
379,U1533,B,8,H,1,10.0,82.6,82.597,82.600,41.271,0.832,,2019-02-27 02:07:44,SECT9768421,113111781,,,
379,U1533,B,8,H,1,20.0,82.7,82.694,82.700,35.358,0.392,,2019-02-27 02:07:44,SECT9768421,113111781,,,
379,U1533,B,8,H,1,30.0,82.8,82.791,82.800,37.151,0.399,,2019-02-27 02:07:44,SECT9768421,113111781,,,
379,U1533,B,8,H,1,40.0,82.9,82.888,82.900,40.401,0.398,,2019-02-27 02:07:44,SECT9768421,113111781,,,
379,U1533,B,8,H,1,50.0,83,82.985,83.000,42.231,0.405,,2019-02-27 02:07:44,SECT9768421,113111781,,,
379,U1533,B,8,H,1,60.0,83.1,83.082,83.100,46.838,0.424,,2019-02-27 02:07:44,SECT9768421,113111781,,,
379,U1533,B,8,H,1,70.0,83.2,83.179,83.200,49.181,0.433,,2019-02-27 02:07:44,SECT9768421,113111781,,,
379,U1533,B,8,H,1,80.0,83.3,83.276,83.300,48.275,0.430,,2019-02-27 02:07:44,SECT9768421,113111781,,,
379,U1533,B,8,H,1,90.0,83.4,83.373,83.400,49.302,0.434,,2019-02-27 02:07:44,SECT9768421,113111781,,,
379,U1533,B,8,H,1,100.0,83.5,83.470,83.500,47.856,0.428,,2019-02-27 02:07:44,SECT9768421,113111781,,,
379,U1533,B,8,H,1,110.0,83.6,83.567,83.600,47.166,0.425,,2019-02-27 02:07:44,SECT9768421,113111781,,,
379,U1533,B,8,H,1,120.0,83.7,83.664,83.700,46.301,0.415,,2019-02-27 02:07:44,SECT9768421,113111781,,,
379,U1533,B,8,H,1,130.0,83.8,83.761,83.800,48.053,0.610,,2019-02-27 02:07:44,SECT9768421,113111781,,,
379,U1533,B,8,H,1,140.0,83.9,83.858,83.900,44.907,0.793,,2019-02-27 02:07:44,SECT9768421,113111781,,,
379,U1533,B,8,H,2,0.0,83.97,83.926,83.970,59.004,3.453,379-NGR-48313141-379-u1533b-8h-2_sect9768451_20190226201912.zip,2019-02-27 02:19:12,SECT9768451,113111881,,,
379,U1533,B,8,H,2,10.0,84.07,84.023,84.070,57.235,1.104,,2019-02-27 02:19:12,SECT9768451,113111881,,,
379,U1533,B,8,H,2,20.0,84.17,84.120,84.170,55.234,0.469,,2019-02-27 02:19:12,SECT9768451,113111881,,,
379,U1533,B,8,H,2,30.0,84.27,84.217,84.270,56.018,0.472,,2019-02-27 02:19:12,SECT9768451,113111881,,,
379,U1533,B,8,H,2,40.0,84.37,84.314,84.370,56.121,0.459,,2019-02-27 02:19:12,SECT9768451,113111881,,,
379,U1533,B,8,H,2,50.0,84.47,84.411,84.470,56.054,0.459,,2019-02-27 02:19:12,SECT9768451,113111881,,,
379,U1533,B,8,H,2,60.0,84.57,84.508,84.570,55.691,0.457,,2019-02-27 02:19:12,SECT9768451,113111881,,,
379,U1533,B,8,H,2,70.0,84.67,84.605,84.670,56.521,0.460,,2019-02-27 02:19:12,SECT9768451,113111881,,,
379,U1533,B,8,H,2,80.0,84.77,84.702,84.770,58.039,0.466,,2019-02-27 02:19:12,SECT9768451,113111881,,,
379,U1533,B,8,H,2,90.0,84.87,84.799,84.870,59.452,0.471,,2019-02-27 02:19:12,SECT9768451,113111881,,,
379,U1533,B,8,H,2,100.0,84.97,84.896,84.970,62.062,0.480,,2019-02-27 02:19:12,SECT9768451,113111881,,,
379,U1533,B,8,H,2,110.0,85.07,84.994,85.070,61.859,0.480,,2019-02-27 02:19:12,SECT9768451,113111881,,,
379,U1533,B,8,H,2,120.0,85.17,85.091,85.170,61.668,0.473,,2019-02-27 02:19:12,SECT9768451,113111881,,,
379,U1533,B,8,H,2,130.0,85.27,85.188,85.270,58.653,0.753,,2019-02-27 02:19:12,SECT9768451,113111881,,,
379,U1533,B,8,H,2,140.0,85.37,85.285,85.370,54.311,0.822,,2019-02-27 02:19:12,SECT9768451,113111881,,,
379,U1533,B,8,H,3,0.0,85.46,85.372,85.460,63.808,3.726,379-NGR-48313881-379-u1533b-8h-3_sect9768481_20190226203247.zip,2019-02-27 02:32:47,SECT9768481,113112131,,,
379,U1533,B,8,H,3,10.0,85.56,85.469,85.560,58.645,1.128,,2019-02-27 02:32:47,SECT9768481,113112131,,,
379,U1533,B,8,H,3,20.0,85.66,85.566,85.660,57.888,0.478,,2019-02-27 02:32:47,SECT9768481,113112131,,,
379,U1533,B,8,H,3,30.0,85.76,85.663,85.760,58.741,0.481,,2019-02-27 02:32:47,SECT9768481,113112131,,,
379,U1533,B,8,H,3,40.0,85.86,85.760,85.860,58.087,0.466,,2019-02-27 02:32:47,SECT9768481,113112131,,,
379,U1533,B,8,H,3,50.0,85.96,85.857,85.960,57.917,0.465,,2019-02-27 02:32:47,SECT9768481,113112131,,,
379,U1533,B,8,H,3,60.0,86.06,85.954,86.060,58.504,0.467,,2019-02-27 02:32:47,SECT9768481,113112131,,,
379,U1533,B,8,H,3,70.0,86.16,86.052,86.160,58.884,0.469,,2019-02-27 02:32:47,SECT9768481,113112131,,,
379,U1533,B,8,H,3,80.0,86.26,86.149,86.260,60.752,0.476,,2019-02-27 02:32:47,SECT9768481,113112131,,,
379,U1533,B,8,H,3,90.0,86.36,86.246,86.360,61.412,0.478,,2019-02-27 02:32:47,SECT9768481,113112131,,,
379,U1533,B,8,H,3,100.0,86.46,86.343,86.460,61.652,0.479,,2019-02-27 02:32:47,SECT9768481,113112131,,,
379,U1533,B,8,H,3,110.0,86.56,86.440,86.560,62.716,0.483,,2019-02-27 02:32:47,SECT9768481,113112131,,,
379,U1533,B,8,H,3,120.0,86.66,86.537,86.660,62.968,0.477,,2019-02-27 02:32:47,SECT9768481,113112131,,,
379,U1533,B,8,H,3,130.0,86.76,86.634,86.760,61.325,0.728,,2019-02-27 02:32:47,SECT9768481,113112131,,,
379,U1533,B,8,H,3,140.0,86.86,86.731,86.860,57.218,0.777,,2019-02-27 02:32:47,SECT9768481,113112131,,,
379,U1533,B,8,H,4,0.0,86.93,86.799,86.930,54.354,3.188,379-NGR-48314281-379-u1533b-8h-4_sect9768511_20190226204616.zip,2019-02-27 02:46:16,SECT9768511,113112251,,,
379,U1533,B,8,H,4,10.0,87.03,86.896,87.030,43.441,0.868,,2019-02-27 02:46:16,SECT9768511,113112251,,,
379,U1533,B,8,H,4,20.0,87.13,86.993,87.130,37.701,0.402,,2019-02-27 02:46:16,SECT9768511,113112251,,,
379,U1533,B,8,H,4,30.0,87.23,87.090,87.230,34.788,0.389,,2019-02-27 02:46:16,SECT9768511,113112251,,,
379,U1533,B,8,H,4,40.0,87.33,87.187,87.330,34.284,0.371,,2019-02-27 02:46:16,SECT9768511,113112251,,,
379,U1533,B,8,H,4,50.0,87.43,87.284,87.430,35.754,0.378,,2019-02-27 02:46:16,SECT9768511,113112251,,,
379,U1533,B,8,H,4,60.0,87.53,87.381,87.530,40.904,0.400,,2019-02-27 02:46:16,SECT9768511,113112251,,,
379,U1533,B,8,H,4,70.0,87.63,87.478,87.630,47.851,0.428,,2019-02-27 02:46:16,SECT9768511,113112251,,,
379,U1533,B,8,H,4,80.0,87.73,87.575,87.730,48.392,0.431,,2019-02-27 02:46:16,SECT9768511,113112251,,,
379,U1533,B,8,H,4,90.0,87.83,87.672,87.830,51.772,0.443,,2019-02-27 02:46:16,SECT9768511,113112251,,,
379,U1533,B,8,H,4,100.0,87.93,87.769,87.930,54.966,0.455,,2019-02-27 02:46:16,SECT9768511,113112251,,,
379,U1533,B,8,H,4,110.0,88.03,87.867,88.030,56.506,0.461,,2019-02-27 02:46:16,SECT9768511,113112251,,,
379,U1533,B,8,H,4,120.0,88.13,87.964,88.130,55.278,0.450,,2019-02-27 02:46:16,SECT9768511,113112251,,,
379,U1533,B,8,H,4,130.0,88.23,88.061,88.230,55.043,0.671,,2019-02-27 02:46:16,SECT9768511,113112251,,,
379,U1533,B,8,H,4,140.0,88.33,88.158,88.330,54.592,0.750,,2019-02-27 02:46:16,SECT9768511,113112251,,,
379,U1533,B,8,H,5,0.0,88.42,88.245,88.420,65.784,3.839,379-NGR-48314611-379-u1533b-8h-5_sect9768541_20190226205757.zip,2019-02-27 02:57:57,SECT9768541,113112681,,,
379,U1533,B,8,H,5,10.0,88.52,88.342,88.520,61.313,1.173,,2019-02-27 02:57:57,SECT9768541,113112681,,,
379,U1533,B,8,H,5,20.0,88.62,88.439,88.620,60.654,0.488,,2019-02-27 02:57:57,SECT9768541,113112681,,,
379,U1533,B,8,H,5,30.0,88.72,88.536,88.720,62.734,0.495,,2019-02-27 02:57:57,SECT9768541,113112681,,,
379,U1533,B,8,H,5,40.0,88.82,88.633,88.820,62.844,0.483,,2019-02-27 02:57:57,SECT9768541,113112681,,,
379,U1533,B,8,H,5,50.0,88.92,88.730,88.920,64.027,0.487,,2019-02-27 02:57:57,SECT9768541,113112681,,,
379,U1533,B,8,H,5,60.0,89.02,88.827,89.020,65.466,0.492,,2019-02-27 02:57:57,SECT9768541,113112681,,,
379,U1533,B,8,H,5,70.0,89.12,88.924,89.120,65.958,0.493,,2019-02-27 02:57:57,SECT9768541,113112681,,,
379,U1533,B,8,H,5,80.0,89.22,89.021,89.220,65.487,0.492,,2019-02-27 02:57:57,SECT9768541,113112681,,,
379,U1533,B,8,H,5,90.0,89.32,89.118,89.320,62.355,0.482,,2019-02-27 02:57:57,SECT9768541,113112681,,,
379,U1533,B,8,H,5,100.0,89.42,89.215,89.420,59.419,0.471,,2019-02-27 02:57:57,SECT9768541,113112681,,,
379,U1533,B,8,H,5,110.0,89.52,89.313,89.520,53.239,0.449,,2019-02-27 02:57:57,SECT9768541,113112681,,,
379,U1533,B,8,H,5,120.0,89.62,89.410,89.620,57.111,0.456,,2019-02-27 02:57:57,SECT9768541,113112681,,,
379,U1533,B,8,H,5,130.0,89.72,89.507,89.720,59.659,0.728,,2019-02-27 02:57:57,SECT9768541,113112681,,,
379,U1533,B,8,H,5,140.0,89.82,89.604,89.820,53.402,1.021,,2019-02-27 02:57:57,SECT9768541,113112681,,,
379,U1533,B,8,H,6,0.0,89.91,89.691,89.910,64.729,3.779,379-NGR-48315021-379-u1533b-8h-6_sect9768571_20190226211025.zip,2019-02-27 03:10:25,SECT9768571,113113911,,,
379,U1533,B,8,H,6,10.0,90.01,89.788,90.010,62.133,1.188,,2019-02-27 03:10:25,SECT9768571,113113911,,,
379,U1533,B,8,H,6,20.0,90.11,89.885,90.110,60.341,0.487,,2019-02-27 03:10:25,SECT9768571,113113911,,,
379,U1533,B,8,H,6,30.0,90.21,89.982,90.210,60.691,0.488,,2019-02-27 03:10:25,SECT9768571,113113911,,,
379,U1533,B,8,H,6,40.0,90.31,90.079,90.310,61.157,0.477,,2019-02-27 03:10:25,SECT9768571,113113911,,,
379,U1533,B,8,H,6,50.0,90.41,90.176,90.410,63.494,0.485,,2019-02-27 03:10:25,SECT9768571,113113911,,,
379,U1533,B,8,H,6,60.0,90.51,90.273,90.510,64.491,0.488,,2019-02-27 03:10:25,SECT9768571,113113911,,,
379,U1533,B,8,H,6,70.0,90.61,90.370,90.610,64.104,0.487,,2019-02-27 03:10:25,SECT9768571,113113911,,,
379,U1533,B,8,H,6,80.0,90.71,90.467,90.710,61.542,0.479,,2019-02-27 03:10:25,SECT9768571,113113911,,,
379,U1533,B,8,H,6,90.0,90.81,90.564,90.810,60.935,0.477,,2019-02-27 03:10:25,SECT9768571,113113911,,,
379,U1533,B,8,H,6,100.0,90.91,90.661,90.910,63.309,0.485,,2019-02-27 03:10:25,SECT9768571,113113911,,,
379,U1533,B,8,H,6,110.0,91.01,90.758,91.010,62.476,0.482,,2019-02-27 03:10:25,SECT9768571,113113911,,,
379,U1533,B,8,H,6,120.0,91.11,90.855,91.110,63.178,0.478,,2019-02-27 03:10:25,SECT9768571,113113911,,,
379,U1533,B,8,H,6,130.0,91.21,90.952,91.210,62.528,0.476,,2019-02-27 03:10:25,SECT9768571,113113911,,,
379,U1533,B,8,H,6,140.0,91.31,91.049,91.310,59.715,1.251,,2019-02-27 03:10:25,SECT9768571,113113911,,,
379,U1533,B,8,H,6,150.0,91.41,91.146,91.410,55.308,3.074,,2019-02-27 03:10:25,SECT9768571,113113911,,,
379,U1533,B,8,H,7,0.0,91.42,91.156,91.420,70.965,4.134,379-NGR-48315501-379-u1533b-8h-7_sect9768601_20190226212214.zip,2019-02-27 03:22:14,SECT9768601,113114761,,,
379,U1533,B,8,H,7,10.0,91.52,91.253,91.520,62.308,1.190,,2019-02-27 03:22:14,SECT9768601,113114761,,,
379,U1533,B,8,H,7,20.0,91.62,91.350,91.620,60.708,0.488,,2019-02-27 03:22:14,SECT9768601,113114761,,,
379,U1533,B,8,H,7,30.0,91.72,91.447,91.720,61.131,0.489,,2019-02-27 03:22:14,SECT9768601,113114761,,,
379,U1533,B,8,H,7,40.0,91.82,91.544,91.820,59.691,0.472,,2019-02-27 03:22:14,SECT9768601,113114761,,,
379,U1533,B,8,H,7,50.0,91.92,91.641,91.920,60.743,1.271,,2019-02-27 03:22:14,SECT9768601,113114761,,,
379,U1533,B,8,H,7,60.0,92.02,91.738,92.020,57.602,3.198,,2019-02-27 03:22:14,SECT9768601,113114761,,,
379,U1533,B,9,H,1,0.0,92,92.000,92.000,54.579,3.201,379-NGR-48316821-379-u1533b-9h-1_sect9769261_20190226221938.zip,2019-02-27 04:19:38,SECT9769261,113117141,,,
379,U1533,B,9,H,1,10.0,92.1,92.100,92.100,47.127,0.931,,2019-02-27 04:19:38,SECT9769261,113117141,,,
379,U1533,B,9,H,1,20.0,92.2,92.200,92.200,44.714,0.430,,2019-02-27 04:19:38,SECT9769261,113117141,,,
379,U1533,B,9,H,1,30.0,92.3,92.300,92.300,45.978,0.435,,2019-02-27 04:19:38,SECT9769261,113117141,,,
379,U1533,B,9,H,1,40.0,92.4,92.400,92.400,47.827,0.428,,2019-02-27 04:19:38,SECT9769261,113117141,,,
379,U1533,B,9,H,1,50.0,92.5,92.500,92.500,48.097,0.429,,2019-02-27 04:19:38,SECT9769261,113117141,,,
379,U1533,B,9,H,1,60.0,92.6,92.600,92.600,49.248,0.433,,2019-02-27 04:19:38,SECT9769261,113117141,,,
379,U1533,B,9,H,1,70.0,92.7,92.700,92.700,50.154,0.437,,2019-02-27 04:19:38,SECT9769261,113117141,,,
379,U1533,B,9,H,1,80.0,92.8,92.800,92.800,50.975,0.440,,2019-02-27 04:19:38,SECT9769261,113117141,,,
379,U1533,B,9,H,1,90.0,92.9,92.900,92.900,51.882,0.444,,2019-02-27 04:19:38,SECT9769261,113117141,,,
379,U1533,B,9,H,1,100.0,93,93.000,93.000,53.879,0.451,,2019-02-27 04:19:38,SECT9769261,113117141,,,
379,U1533,B,9,H,1,110.0,93.1,93.100,93.100,54.442,0.453,,2019-02-27 04:19:38,SECT9769261,113117141,,,
379,U1533,B,9,H,1,120.0,93.2,93.200,93.200,53.978,0.445,,2019-02-27 04:19:38,SECT9769261,113117141,,,
379,U1533,B,9,H,1,130.0,93.3,93.300,93.300,54.932,0.718,,2019-02-27 04:19:38,SECT9769261,113117141,,,
379,U1533,B,9,H,1,140.0,93.4,93.400,93.400,55.710,0.811,,2019-02-27 04:19:38,SECT9769261,113117141,,,
379,U1533,B,9,H,2,0.0,93.46,93.460,93.460,69.258,4.037,379-NGR-48317221-379-u1533b-9h-2_sect9769291_20190226223228.zip,2019-02-27 04:32:28,SECT9769291,113117731,,,
379,U1533,B,9,H,2,10.0,93.56,93.560,93.560,64.843,1.234,,2019-02-27 04:32:28,SECT9769291,113117731,,,
379,U1533,B,9,H,2,20.0,93.66,93.660,93.660,63.424,0.497,,2019-02-27 04:32:28,SECT9769291,113117731,,,
379,U1533,B,9,H,2,30.0,93.76,93.760,93.760,63.771,0.498,,2019-02-27 04:32:28,SECT9769291,113117731,,,
379,U1533,B,9,H,2,40.0,93.86,93.860,93.860,63.534,0.485,,2019-02-27 04:32:28,SECT9769291,113117731,,,
379,U1533,B,9,H,2,50.0,93.96,93.960,93.960,63.461,0.485,,2019-02-27 04:32:28,SECT9769291,113117731,,,
379,U1533,B,9,H,2,60.0,94.06,94.060,94.060,64.468,0.488,,2019-02-27 04:32:28,SECT9769291,113117731,,,
379,U1533,B,9,H,2,70.0,94.16,94.160,94.160,63.398,0.485,,2019-02-27 04:32:28,SECT9769291,113117731,,,
379,U1533,B,9,H,2,80.0,94.26,94.260,94.260,61.735,0.479,,2019-02-27 04:32:28,SECT9769291,113117731,,,
379,U1533,B,9,H,2,90.0,94.36,94.360,94.360,60.729,0.476,,2019-02-27 04:32:28,SECT9769291,113117731,,,
379,U1533,B,9,H,2,100.0,94.46,94.460,94.460,62.886,0.483,,2019-02-27 04:32:28,SECT9769291,113117731,,,
379,U1533,B,9,H,2,110.0,94.56,94.560,94.560,63.012,0.484,,2019-02-27 04:32:28,SECT9769291,113117731,,,
379,U1533,B,9,H,2,120.0,94.66,94.660,94.660,61.201,0.471,,2019-02-27 04:32:28,SECT9769291,113117731,,,
379,U1533,B,9,H,2,130.0,94.76,94.760,94.760,58.055,1.216,,2019-02-27 04:32:28,SECT9769291,113117731,,,
379,U1533,B,9,H,2,140.0,94.86,94.860,94.860,49.528,2.762,,2019-02-27 04:32:28,SECT9769291,113117731,,,
379,U1533,B,9,H,3,0.0,94.92,94.920,94.920,55.691,3.264,379-NGR-48317841-379-u1533b-9h-3_sect9769321_20190226225757.zip,2019-02-27 04:57:57,SECT9769321,113118401,,,
379,U1533,B,9,H,3,10.0,95.02,95.020,95.020,53.428,1.039,,2019-02-27 04:57:57,SECT9769321,113118401,,,
379,U1533,B,9,H,3,20.0,95.12,95.120,95.120,49.784,0.449,,2019-02-27 04:57:57,SECT9769321,113118401,,,
379,U1533,B,9,H,3,30.0,95.22,95.220,95.220,49.124,0.447,,2019-02-27 04:57:57,SECT9769321,113118401,,,
379,U1533,B,9,H,3,40.0,95.32,95.320,95.320,48.157,0.429,,2019-02-27 04:57:57,SECT9769321,113118401,,,
379,U1533,B,9,H,3,50.0,95.42,95.420,95.420,47.051,0.425,,2019-02-27 04:57:57,SECT9769321,113118401,,,
379,U1533,B,9,H,3,60.0,95.52,95.520,95.520,46.218,0.421,,2019-02-27 04:57:57,SECT9769321,113118401,,,
379,U1533,B,9,H,3,70.0,95.62,95.620,95.620,45.661,0.419,,2019-02-27 04:57:57,SECT9769321,113118401,,,
379,U1533,B,9,H,3,80.0,95.72,95.720,95.720,44.865,0.417,,2019-02-27 04:57:57,SECT9769321,113118401,,,
379,U1533,B,9,H,3,90.0,95.82,95.820,95.820,43.492,0.411,,2019-02-27 04:57:57,SECT9769321,113118401,,,
379,U1533,B,9,H,3,100.0,95.92,95.920,95.920,41.596,0.403,,2019-02-27 04:57:57,SECT9769321,113118401,,,
379,U1533,B,9,H,3,110.0,96.02,96.020,96.020,37.632,0.386,,2019-02-27 04:57:57,SECT9769321,113118401,,,
379,U1533,B,9,H,3,120.0,96.12,96.120,96.120,30.365,0.345,,2019-02-27 04:57:57,SECT9769321,113118401,,,
379,U1533,B,9,H,3,130.0,96.22,96.220,96.220,27.813,0.421,,2019-02-27 04:57:57,SECT9769321,113118401,,,
379,U1533,B,9,H,3,140.0,96.32,96.320,96.320,25.571,0.524,,2019-02-27 04:57:57,SECT9769321,113118401,,,
379,U1533,B,9,H,4,0.0,96.38,96.380,96.380,25.876,1.577,379-NGR-48317961-379-u1533b-9h-4_sect9769351_20190226231009.zip,2019-02-27 05:10:09,SECT9769351,113118441,,,
379,U1533,B,9,H,4,10.0,96.48,96.480,96.480,22.944,0.523,,2019-02-27 05:10:09,SECT9769351,113118441,,,
379,U1533,B,9,H,4,20.0,96.58,96.580,96.580,20.214,0.321,,2019-02-27 05:10:09,SECT9769351,113118441,,,
379,U1533,B,9,H,4,30.0,96.68,96.680,96.680,21.258,0.326,,2019-02-27 05:10:09,SECT9769351,113118441,,,
379,U1533,B,9,H,4,40.0,96.78,96.780,96.780,22.657,0.315,,2019-02-27 05:10:09,SECT9769351,113118441,,,
379,U1533,B,9,H,4,50.0,96.88,96.880,96.880,23.697,0.320,,2019-02-27 05:10:09,SECT9769351,113118441,,,
379,U1533,B,9,H,4,60.0,96.98,96.980,96.980,23.871,0.321,,2019-02-27 05:10:09,SECT9769351,113118441,,,
379,U1533,B,9,H,4,70.0,97.08,97.080,97.080,25.738,0.331,,2019-02-27 05:10:09,SECT9769351,113118441,,,
379,U1533,B,9,H,4,80.0,97.18,97.180,97.180,30.419,0.354,,2019-02-27 05:10:09,SECT9769351,113118441,,,
379,U1533,B,9,H,4,90.0,97.28,97.280,97.280,37.022,0.384,,2019-02-27 05:10:09,SECT9769351,113118441,,,
379,U1533,B,9,H,4,100.0,97.38,97.380,97.380,46.939,0.425,,2019-02-27 05:10:09,SECT9769351,113118441,,,
379,U1533,B,9,H,4,110.0,97.48,97.480,97.480,52.859,0.447,,2019-02-27 05:10:09,SECT9769351,113118441,,,
379,U1533,B,9,H,4,120.0,97.58,97.580,97.580,54.048,0.445,,2019-02-27 05:10:09,SECT9769351,113118441,,,
379,U1533,B,9,H,4,130.0,97.68,97.680,97.680,53.687,0.662,,2019-02-27 05:10:09,SECT9769351,113118441,,,
379,U1533,B,9,H,4,140.0,97.78,97.780,97.780,48.990,0.850,,2019-02-27 05:10:09,SECT9769351,113118441,,,
379,U1533,B,9,H,5,0.0,97.85,97.850,97.850,54.637,3.204,379-NGR-48318271-379-u1533b-9h-5_sect9769381_20190226232150.zip,2019-02-27 05:21:50,SECT9769381,113118531,,,
379,U1533,B,9,H,5,10.0,97.95,97.950,97.950,47.910,0.945,,2019-02-27 05:21:50,SECT9769381,113118531,,,
379,U1533,B,9,H,5,20.0,98.05,98.050,98.050,43.418,0.425,,2019-02-27 05:21:50,SECT9769381,113118531,,,
379,U1533,B,9,H,5,30.0,98.15,98.150,98.150,38.211,0.404,,2019-02-27 05:21:50,SECT9769381,113118531,,,
379,U1533,B,9,H,5,40.0,98.25,98.250,98.250,41.377,0.402,,2019-02-27 05:21:50,SECT9769381,113118531,,,
379,U1533,B,9,H,5,50.0,98.35,98.350,98.350,43.257,0.410,,2019-02-27 05:21:50,SECT9769381,113118531,,,
379,U1533,B,9,H,5,60.0,98.45,98.450,98.450,49.308,0.433,,2019-02-27 05:21:50,SECT9769381,113118531,,,
379,U1533,B,9,H,5,70.0,98.55,98.550,98.550,50.138,0.437,,2019-02-27 05:21:50,SECT9769381,113118531,,,
379,U1533,B,9,H,5,80.0,98.65,98.650,98.650,49.165,0.433,,2019-02-27 05:21:50,SECT9769381,113118531,,,
379,U1533,B,9,H,5,90.0,98.75,98.750,98.750,48.185,0.430,,2019-02-27 05:21:50,SECT9769381,113118531,,,
379,U1533,B,9,H,5,100.0,98.85,98.850,98.850,49.236,0.433,,2019-02-27 05:21:50,SECT9769381,113118531,,,
379,U1533,B,9,H,5,110.0,98.95,98.950,98.950,50.056,0.437,,2019-02-27 05:21:50,SECT9769381,113118531,,,
379,U1533,B,9,H,5,120.0,99.05,99.050,99.050,49.745,0.429,,2019-02-27 05:21:50,SECT9769381,113118531,,,
379,U1533,B,9,H,5,130.0,99.15,99.150,99.150,47.714,1.019,,2019-02-27 05:21:50,SECT9769381,113118531,,,
379,U1533,B,9,H,5,140.0,99.25,99.250,99.250,38.942,2.193,,2019-02-27 05:21:50,SECT9769381,113118531,,,
379,U1533,B,9,H,6,0.0,99.31,99.310,99.310,38.193,2.271,379-NGR-48318931-379-u1533b-9h-6_sect9769411_20190226233344.zip,2019-02-27 05:33:44,SECT9769411,113118721,,,
379,U1533,B,9,H,6,10.0,99.41,99.410,99.410,37.456,0.767,,2019-02-27 05:33:44,SECT9769411,113118721,,,
379,U1533,B,9,H,6,20.0,99.51,99.510,99.510,37.424,0.401,,2019-02-27 05:33:44,SECT9769411,113118721,,,
379,U1533,B,9,H,6,30.0,99.61,99.610,99.610,38.734,0.406,,2019-02-27 05:33:44,SECT9769411,113118721,,,
379,U1533,B,9,H,6,40.0,99.71,99.710,99.710,41.464,0.402,,2019-02-27 05:33:44,SECT9769411,113118721,,,
379,U1533,B,9,H,6,50.0,99.81,99.810,99.810,42.191,0.405,,2019-02-27 05:33:44,SECT9769411,113118721,,,
379,U1533,B,9,H,6,60.0,99.91,99.910,99.910,43.518,0.411,,2019-02-27 05:33:44,SECT9769411,113118721,,,
379,U1533,B,9,H,6,70.0,100.01,100.010,100.010,42.231,0.405,,2019-02-27 05:33:44,SECT9769411,113118721,,,
379,U1533,B,9,H,6,80.0,100.11,100.110,100.110,41.009,0.401,,2019-02-27 05:33:44,SECT9769411,113118721,,,
379,U1533,B,9,H,6,90.0,100.21,100.210,100.210,38.751,0.538,,2019-02-27 05:33:44,SECT9769411,113118721,,,
379,U1533,B,9,H,6,100.0,100.31,100.310,100.310,36.449,0.763,,2019-02-27 05:33:44,SECT9769411,113118721,,,
379,U1533,B,9,H,7,0.0,100.34,100.340,100.340,47.654,2.807,379-NGR-48319671-379-u1533b-9h-7_sect9769441_20190226234500.zip,2019-02-27 05:45:00,SECT9769441,113119001,,,
379,U1533,B,9,H,7,10.0,100.44,100.440,100.440,44.251,0.882,,2019-02-27 05:45:00,SECT9769441,113119001,,,
379,U1533,B,9,H,7,20.0,100.54,100.540,100.540,43.401,0.425,,2019-02-27 05:45:00,SECT9769441,113119001,,,
379,U1533,B,9,H,7,30.0,100.64,100.640,100.640,41.828,0.418,,2019-02-27 05:45:00,SECT9769441,113119001,,,
379,U1533,B,9,H,7,40.0,100.74,100.740,100.740,38.157,0.388,,2019-02-27 05:45:00,SECT9769441,113119001,,,
379,U1533,B,9,H,7,50.0,100.84,100.840,100.840,35.063,0.727,,2019-02-27 05:45:00,SECT9769441,113119001,,,
379,U1533,B,9,H,7,60.0,100.94,100.940,100.940,32.186,1.932,,2019-02-27 05:45:00,SECT9769441,113119001,,,
379,U1533,B,10,H,1,0.0,101.5,101.500,101.500,43.519,2.573,379-NGR-48320611-379-u1533b-10h-1_sect9769721_20190227000843.zip,2019-02-27 06:08:43,SECT9769721,113120801,,,
379,U1533,B,10,H,1,10.0,101.6,101.598,101.600,40.876,0.825,,2019-02-27 06:08:43,SECT9769721,113120801,,,
379,U1533,B,10,H,1,20.0,101.7,101.696,101.700,43.268,0.424,,2019-02-27 06:08:43,SECT9769721,113120801,,,
379,U1533,B,10,H,1,30.0,101.8,101.794,101.800,48.931,0.446,,2019-02-27 06:08:43,SECT9769721,113120801,,,
379,U1533,B,10,H,1,40.0,101.9,101.892,101.900,56.368,0.460,,2019-02-27 06:08:43,SECT9769721,113120801,,,
379,U1533,B,10,H,1,50.0,102,101.990,102.000,62.484,0.481,,2019-02-27 06:08:43,SECT9769721,113120801,,,
379,U1533,B,10,H,1,60.0,102.1,102.088,102.100,67.148,0.497,,2019-02-27 06:08:43,SECT9769721,113120801,,,
379,U1533,B,10,H,1,70.0,102.2,102.186,102.200,69.021,0.504,,2019-02-27 06:08:43,SECT9769721,113120801,,,
